,group,names,scores,logfoldchanges,pvals,pvals_adj
452787,26,CNR1,3.898467,3.668774,9.68035530383416e-05,0.010278294323516114
452788,26,SIPA1L3,3.7259216,2.845577,0.00019460288743558088,0.019037191454582974
452789,26,DOCK11,3.7158294,3.3129199,0.00020253826235519794,0.01970278638207297
452790,26,NKAIN3,3.7031286,1.7118027,0.00021295692931768944,0.02026349185906517
452791,26,BCAR3,3.5966957,3.9710305,0.00032228517539140486,0.028343190702477438
452793,26,DGKB,3.5820603,2.1294093,0.00034089492466035225,0.029241395680348347
452795,26,PCBP3,3.554187,4.853954,0.00037914950918529415,0.031289717551865055
452796,26,PDE5A,3.54429,4.674622,0.000393671764924743,0.03233493605016297
452797,26,SORCS1,3.4797993,2.104688,0.000501789538408772,0.03918233736462756
452799,26,PLEKHG1,3.4578269,4.3305964,0.0005445511806689184,0.0417721132554532
452800,26,CALD1,3.4090948,3.2212124,0.0006517882004960341,0.049034643735028555
452801,26,SEMA6D,3.35964,2.497491,0.0007804415572772159,0.056861208522460925
452802,26,PDZRN4,3.2404475,2.861608,0.001193422437907567,0.08117603480970494
452804,26,TRPS1,3.137229,1.835591,0.0017055289561845723,0.10606562755014984
452807,26,ENSHGLG00000007099,3.08158,1.8875456,0.0020590526444743623,0.12195334591235399
452809,26,NFIB,3.0222476,1.5531331,0.0025090534234667814,0.1388601326309085
452812,26,SNCAIP,2.8482072,2.145538,0.004396629217674426,0.21999570277978386
452814,26,RERG,2.80988,3.4588861,0.00495599714074036,0.24098558747262047
452815,26,STK32A,2.797316,2.5550354,0.005152911103212208,0.24855302227211684
452816,26,PLCB4,2.7912195,3.2030988,0.005250983448997955,0.24914271061962232
452818,26,ENSHGLG00000005981,2.76445,2.8343961,0.005701881451365881,0.26406080242721836
452819,26,LRP12,2.734867,2.809981,0.0062405477923606276,0.28372495746312165
452821,26,PIK3R3,2.6894372,2.859038,0.007157261426719398,0.31117879230010587
452824,26,FIGN,2.579282,2.5211103,0.009900591990117648,0.3963195593653301
452825,26,CECR2,2.495652,2.5755396,0.012572586798048657,0.4803531409377891
452827,26,ENSHGLG00000018058,2.4048705,2.4847763,0.016178198041463913,0.5755595707759071
452829,26,CEP112,2.3471305,1.7723658,0.01891862123143749,0.6348896051547274
452830,26,THSD7A,2.335104,1.6660371,0.01953799247435987,0.6445823368168598
452831,26,RIPOR2,2.311109,2.1966019,0.02082682687366488,0.6755498781564945
452833,26,ZNRF2,2.3010266,2.1261427,0.02139012465298121,0.687207085945317
452834,26,CALCRL,2.2632954,1.9499385,0.023617482341996957,0.7317637366925143
452836,26,TEAD1,2.213059,2.1493542,0.0268935896011566,0.7977820710816692
452857,26,TMEM163,1.6502758,1.5914941,0.09888653117235259,0.9993968593890907
470151,27,LDB2,23.679049,3.4759128,5.928296497197293e-124,1.0322942690569647e-119
470152,27,SCHIP1,21.645302,2.9646757,6.730221920187012e-104,5.859667714810823e-100
470158,27,PEX5L,15.683624,2.205992,1.9575808660007175e-55,4.260919452458812e-52
470161,27,LUZP2,14.831861,2.3193684,9.117013394868496e-50,1.443223220407683e-46
470162,27,CDH13,14.456952,2.1083524,2.266138936458398e-47,3.288356441712507e-44
470163,27,SORCS1,14.254516,2.9420555,4.202085489952152e-46,5.628531895118217e-43
470168,27,TOX,12.488625,2.3601851,8.612931482477545e-36,7.893525047599025e-33
470169,27,KHDRBS3,12.086581,1.5554138,1.2435489759564585e-33,1.0826959159164907e-30
470171,27,CDH8,11.74204,2.0102427,7.759225216906928e-32,5.62964119591668e-29
470177,27,IL1RAPL2,10.288191,1.9412638,7.965896282139848e-25,4.2033379382091263e-22
470178,27,HDAC9,9.833758,1.7367754,8.055511010212176e-23,3.896405922800684e-20
470179,27,ANO3,9.658881,2.0672412,4.507613643995468e-22,2.065554641655081e-19
470180,27,CNTN6,9.5689745,1.7466606,1.0797097843578196e-21,4.700246618755678e-19
470204,27,ENSHGLG00000001624,6.685802,1.7953635,2.296634131150972e-11,2.739129460666567e-09
470206,27,THRB,6.6058097,1.500932,3.953499791532333e-11,4.4414381851582264e-09
470207,27,HS3ST2,6.498821,2.0740058,8.095193748215839e-11,8.340923593945703e-09
470212,27,TSHZ2,6.1909113,1.8780236,5.98174298143526e-10,5.031888431677883e-08
470222,27,TMEM163,5.151457,1.5052782,2.584704391500029e-07,9.85098865921503e-06
487564,28,LRMDA,14.262969,5.9899974,3.722735573611941e-46,5.401999545275394e-43
487565,28,FLI1,10.914293,7.964794,9.849193444902992e-28,3.118254644656287e-25
487566,28,COX1,10.794956,5.587299,3.6363520881638924e-27,1.1108736651087344e-24
487567,28,CCDC141,10.656783,5.8242087,1.621080271286411e-26,4.62751979736234e-24
487568,28,IGFBP7,10.184239,5.7925177,2.3317609468619494e-24,5.639299078848212e-22
487569,28,FLT1,10.049334,7.461572,9.249116705773274e-24,2.1191430157582895e-21
487570,28,ETS1,9.914317,6.416086,3.607136069961951e-23,7.950767137499678e-21
487571,28,MBNL1,9.724021,3.551691,2.381859911556112e-22,4.767278924129492e-20
487572,28,PLA2G7,9.577999,8.611899,9.894268070892554e-22,1.8328605310473623e-19
487573,28,PTMA,9.476456,5.1033983,2.6306745164463872e-21,4.674279117844993e-19
487574,28,MYO10,9.43853,5.924972,3.7804644126008266e-21,6.58292268166182e-19
487575,28,EBF1,9.171904,6.0398235,4.647383532312688e-20,7.563073780201948e-18
487576,28,AKAP13,8.837666,3.2085867,9.773904086733927e-19,1.4182749321858155e-16
487577,28,ENSHGLG00000003074,8.750279,2.5819263,2.128258260548119e-18,3.0376525484364256e-16
487578,28,LYN,8.714722,4.1424794,2.9147406379051874e-18,4.093095058697018e-16
487579,28,ENSHGLG00000006435,8.710538,4.305033,3.0243494688884917e-18,4.2130397841404247e-16
487580,28,COX3,8.530446,4.9900312,1.4578419675599265e-17,1.923136528872803e-15
487581,28,ITGA6,8.321221,4.702736,8.706142315768244e-17,1.1147062951799443e-14
487582,28,DACH1,8.318992,4.0851464,8.871488545618328e-17,1.1275856207653428e-14
487583,28,SPARC,8.22911,5.8361464,1.8860996111813986e-16,2.31286285419026e-14
487584,28,INSR,8.208562,3.2565403,2.238525740318629e-16,2.6882378424943648e-14
487585,28,WWTR1,8.164707,6.157873,3.2221481178455334e-16,3.7910314308138025e-14
487586,28,SPTBN1,8.105111,2.358045,5.269740177606504e-16,5.920128110494326e-14
487587,28,FRMD4B,8.061118,3.4576411,7.559986735297305e-16,8.38484388673452e-14
487588,28,SLC7A11,7.963924,5.7918477,1.6666753660653083e-15,1.7914702561293344e-13
487589,28,ACTB,7.8290005,4.0992894,4.917635968409297e-15,5.127592522030605e-13
487590,28,AP3B1,7.7970614,3.2233045,6.336530167949555e-15,6.528875728668971e-13
487591,28,ITPR2,7.787537,3.0100682,6.832803648336077e-15,6.998800584028006e-13
487592,28,OSTF1,7.7476234,5.252275,9.362828979804387e-15,9.369824196858265e-13
487593,28,PXN,7.6635785,4.5666513,1.8082256012340316e-14,1.7520862169567652e-12
487594,28,HSP90AA1,7.663371,3.6342556,1.8111498251433857e-14,1.7520862169567652e-12
487595,28,ENSHGLG00000001644,7.6542788,2.9872358,1.9440032126478745e-14,1.859941095705354e-12
487596,28,WASF2,7.601527,3.5697572,2.9265594083074894e-14,2.7695749443944736e-12
487597,28,Rps27,7.5976553,5.151944,3.015443518094008e-14,2.8382658367876196e-12
487598,28,ELK3,7.5834575,3.2568023,3.364654670642121e-14,3.1499318161231855e-12
487599,28,ARID2,7.5698304,2.743807,3.7371169631833296e-14,3.4430908825349907e-12
487600,28,SLC16A7,7.567399,2.5831409,3.8077140451058174e-14,3.489669719338295e-12
487601,28,RAMP2,7.4566355,7.3282537,8.875982757713896e-14,7.926025013337029e-12
487602,28,ENSHGLG00000013186,7.4058146,4.34829,1.3034801070662985e-13,1.1463383386033059e-11
487603,28,F13A1,7.3985944,6.4415565,1.3763332279159285e-13,1.2043261556633197e-11
487604,28,TTL,7.3955755,5.843232,1.407973400220578e-13,1.2258520409020463e-11
487605,28,PDE7B,7.3901763,3.2005475,1.466342731007568e-13,1.2703197002504867e-11
487606,28,UBA52,7.385146,5.0735836,1.522861440122264e-13,1.312751794893514e-11
487607,28,CDK6,7.357506,4.0916677,1.8737853510698723e-13,1.5994227606950827e-11
487608,28,ARHGAP24,7.28786,4.2598753,3.149169014579032e-13,2.649105316466893e-11
487609,28,PIP4K2A,7.2813315,3.3895583,3.3054095745949024e-13,2.7539280824124898e-11
487610,28,RNF220,7.272297,2.7347252,3.534260012225649e-13,2.9225406371138457e-11
487611,28,GPCPD1,7.272026,2.653207,3.541354588129682e-13,2.9225406371138457e-11
487612,28,DDX5,7.235915,2.6281552,4.623995948904172e-13,3.745006579454342e-11
487613,28,Tfrc,7.2171025,3.4137552,5.310700036007476e-13,4.261530862995307e-11
487614,28,CSNK1A1,7.198635,2.0726402,6.081827700540247e-13,4.835747294498051e-11
487615,28,RALGPS2,7.182311,2.5318954,6.854264783548387e-13,5.425150576178548e-11
487616,28,GNA13,7.1779666,3.5048409,7.07557881169915e-13,5.574979812132004e-11
487617,28,RPLP1,7.1537375,4.4174237,8.444655001466694e-13,6.594025898678903e-11
487618,28,NRP1,7.151801,2.6004593,8.564645503744972e-13,6.657864828424608e-11
487619,28,STARD13,7.150891,3.5840967,8.621646532380661e-13,6.672388047481975e-11
487620,28,RPS28,7.149168,4.4630327,8.730536410411387e-13,6.72676241214573e-11
487621,28,PDLIM5,7.130401,2.8583472,1.0007679751722012e-12,7.609769760556132e-11
487622,28,ACER2,7.127267,6.549524,1.0238163771073687e-12,7.75118024981331e-11
487623,28,ADGRL4,7.073945,5.420313,1.5059012535135306e-12,1.1302697641134098e-10
487624,28,ENSHGLG00000017418,7.041914,5.8948593,1.896171496783866e-12,1.4036483822918107e-10
487625,28,RBPMS,7.0414586,4.8362947,1.9023776386657516e-12,1.4036483822918107e-10
487626,28,TCF7L2,7.03905,3.5333142,1.9355483080048433e-12,1.4220971598011955e-10
487627,28,ENSHGLG00000009950,6.99954,3.5405142,2.5680451677387604e-12,1.8554925521093376e-10
487628,28,PHLDB2,6.9963593,3.1644921,2.626994759435979e-12,1.8902421382668886e-10
487629,28,RPS21,6.9953103,5.290746,2.646720400884229e-12,1.8965984502303323e-10
487630,28,SH2D3C,6.939759,3.8487377,3.927698017791594e-12,2.746707051558435e-10
487631,28,CGNL1,6.921793,7.705497,4.459630108871006e-12,3.1062215634308333e-10
487632,28,PLEKHG1,6.888229,4.1577573,5.649119382965182e-12,3.888067818797341e-10
487633,28,ENSHGLG00000001692,6.8826804,4.944519,5.873677224445615e-12,4.026706358632736e-10
487634,28,RNF19A,6.8785605,2.9567285,6.046041586231163e-12,4.112489146134502e-10
487635,28,EXOC2,6.853115,2.5701997,7.22587977978195e-12,4.895885004098953e-10
487636,28,LEF1,6.8389983,5.3577394,7.974880890491847e-12,5.382426393261028e-10
487637,28,ENSHGLG00000004273,6.8253884,4.7105536,8.768772201792043e-12,5.895391133197098e-10
487638,28,Ctnnb1,6.8034005,3.5659657,1.021780308200784e-11,6.816958048544159e-10
487639,28,FNDC3B,6.778382,2.8178082,1.2152930314895073e-11,8.046348881112849e-10
487640,28,RPS11,6.752885,5.5686,1.4493392960103414e-11,9.559600439934876e-10
487641,28,KDM7A,6.718146,3.759321,1.8405168357150465e-11,1.2048466037709063e-09
487642,28,ZC3H11A,6.711433,2.227025,1.9272242947251566e-11,1.2568822713127024e-09
487643,28,UTRN,6.7032046,2.3104696,2.038974904213258e-11,1.3248011196666219e-09
487644,28,CLYBL,6.680906,2.8281708,2.3747002996836167e-11,1.5371991196427815e-09
487645,28,ABCA1,6.6737146,3.4893577,2.494082970324907e-11,1.5966715721421912e-09
487646,28,MFSD2A,6.6380134,7.5033116,3.179394500986811e-11,2.013192598024849e-09
487647,28,RHOBTB1,6.6304593,3.337237,3.346442501058876e-11,2.1112899735847176e-09
487648,28,AKAP10,6.6090074,2.5726879,3.869060447601531e-11,2.4234514235282538e-09
487649,28,IFT140,6.5729136,2.4858341,4.934001658438228e-11,3.046658541786697e-09
487650,28,GAB1,6.5376444,4.4350033,6.249526419697083e-11,3.818351001620537e-09
487651,28,RPLP2,6.525602,4.0446334,6.772901688880935e-11,4.123655143653277e-09
487652,28,ENSHGLG00000013831,6.515599,4.284337,7.240016628167423e-11,4.3926971967344716e-09
487653,28,TMSB4X,6.493087,3.7556195,8.409523412392788e-11,5.0494838337929525e-09
487654,28,INPP5D,6.4733634,7.243025,9.584510438015993e-11,5.676703410107908e-09
487655,28,SLC7A1,6.4707932,4.1855464,9.748960835450623e-11,5.754530678905143e-09
487656,28,RASGRP3,6.4332943,6.4008045,1.2486760937760626e-10,7.345674601663033e-09
487657,28,ABCB1,6.417097,4.5833488,1.3889727471417696e-10,8.143495773057116e-09
487658,28,ENSHGLG00000007078,6.412626,2.5371647,1.4303427080498854e-10,8.357905226601562e-09
487659,28,ENSHGLG00000002349,6.3726487,5.0230165,1.8579087118922905e-10,1.0677149967056255e-08
487660,28,RPLP0,6.3205543,5.384956,2.606264666712394e-10,1.4782699231746878e-08
487661,28,MAP3K1,6.3123493,3.3197641,2.7483098316840635e-10,1.5537765941270972e-08
487662,28,SLCO1A2,6.2748556,6.0940156,3.499583861472794e-10,1.9284257525261315e-08
487663,28,ENSHGLG00000015768,6.266524,2.7848642,3.691966149898536e-10,2.0280191346430035e-08
487664,28,KDR,6.2459593,8.014274,4.212068806072844e-10,2.3064388088096365e-08
487665,28,APCDD1,6.2395,5.7955728,4.389715846164339e-10,2.3812499074535712e-08
487666,28,PCCA,6.229203,1.8201,4.688130330935985e-10,2.5273812214423626e-08
487667,28,LAPTM4A,6.221724,3.6619933,4.917208076871271e-10,2.6426958099555388e-08
487668,28,ENSHGLG00000014414,6.2170167,3.044172,5.066960399644238e-10,2.7147994288924656e-08
487669,28,IFNGR1,6.214153,5.857118,5.160225775975692e-10,2.7562886943884885e-08
487670,28,NKD1,6.2127757,5.4835405,5.205670194537603e-10,2.7713229131681368e-08
487671,28,HMGB1,6.2071576,3.3571444,5.395141223680272e-10,2.8554891832201997e-08
487672,28,Vim,6.187365,5.231277,6.117809644199007e-10,3.218411460254903e-08
487673,28,HSPA8,6.1834702,4.8050847,6.270760044019421e-10,3.279061400796101e-08
487674,28,ERG,6.1667833,4.830711,6.969315524465112e-10,3.590434651701509e-08
487675,28,LRRK1,6.1659245,6.6459875,7.007239346610116e-10,3.59932326674106e-08
487676,28,Rps7,6.139304,5.07117,8.288370231158405e-10,4.207737342132983e-08
487677,28,ATP6,6.132839,5.0815268,8.632437408972457e-10,4.3570038435489104e-08
487678,28,PTPRB,6.1257634,2.6967313,9.024979594330055e-10,4.536421336409233e-08
487679,28,SP100,6.122963,3.812749,9.185095954713596e-10,4.5959791913628695e-08
487680,28,ZNF423,6.1153517,3.4530513,9.634437081262782e-10,4.7932700827436814e-08
487681,28,ADAM10,6.0821967,2.5000675,1.1854693075634002e-09,5.798476700168957e-08
487682,28,SEMA6A,6.0799437,2.1529517,1.2022464107960259e-09,5.864066316860279e-08
487683,28,ENSHGLG00000016077,6.0762677,2.0446076,1.230120058609021e-09,5.966596261994118e-08
487684,28,OCLN,6.0683274,5.5613174,1.2924904946711134e-09,6.234386976096426e-08
487685,28,SLC41A1,6.05519,3.646239,1.4025185416879033e-09,6.727838943915003e-08
487686,28,ARHGAP31,6.038221,3.9380887,1.5582252844289562e-09,7.433801884318195e-08
487687,28,ENSHGLG00000017211,6.027907,4.4829936,1.6609656504418608e-09,7.880761545270878e-08
487688,28,CEMIP2,6.015726,3.6533484,1.790821620331088e-09,8.405276785667179e-08
487689,28,EPAS1,6.013185,5.909574,1.8191318867177422e-09,8.514140934354346e-08
487690,28,PLPPR3,6.01277,3.0990326,1.8237951923931379e-09,8.514140934354346e-08
487691,28,DOCK1,6.0085177,2.4192128,1.872270656240849e-09,8.717071908321365e-08
487692,28,HMCN1,5.9988203,2.859459,1.9875614389330957e-09,9.204629610676063e-08
487693,28,PREX1,5.990592,2.2040665,2.090783785027749e-09,9.656980914771404e-08
487694,28,RREB1,5.9799614,4.3150015,2.2319076727951804e-09,1.0239730658702194e-07
487695,28,FN1,5.9797654,5.746349,2.2345934935432342e-09,1.0239730658702194e-07
487696,28,SLC52A3,5.974061,8.303629,2.3141935643350886e-09,1.0576654208862702e-07
487697,28,SLC2A1,5.933992,4.8346024,2.9565664388264153e-09,1.3406950885230302e-07
487698,28,PTN,5.9117618,3.8164868,3.3846758739937342e-09,1.5308405452948803e-07
487699,28,CYTB,5.8765445,4.949594,4.189190933424349e-09,1.875228321946483e-07
487700,28,SLC38A2,5.8710303,5.033044,4.330955179184022e-09,1.928770397317938e-07
487701,28,ADGRF5,5.844208,8.804188,5.0898424264414485e-09,2.2552016837563598e-07
487702,28,USP54,5.8436317,2.5344768,5.107487899630079e-09,2.2572763146258519e-07
487703,28,CCNL1,5.8356166,2.9633412,5.359195795495813e-09,2.3565574845194088e-07
487704,28,TPK1,5.796988,1.8970306,6.751646839317881e-09,2.946526977770483e-07
487705,28,ACTG1,5.7894397,3.24168,7.0621529273949875e-09,3.0743317231182233e-07
487706,28,ENSHGLG00000014295,5.7715316,4.7840533,7.855426726598554e-09,3.377445570129892e-07
487707,28,KLF9,5.765994,3.9150195,8.117785059581055e-09,3.473095607923462e-07
487708,28,RPS14,5.7521133,4.9723434,8.813460115506576e-09,3.7522929337730075e-07
487709,28,PPFIBP1,5.748357,2.897578,9.011500268698307e-09,3.827250101923015e-07
487710,28,VRK2,5.726317,3.6090715,1.0263442041012896e-08,4.31566115488632e-07
487711,28,PCP4,5.7195983,5.262188,1.0677613496613976e-08,4.448068990826296e-07
487712,28,SLC9A9,5.71636,2.3920722,1.0882997283954663e-08,4.522807439272137e-07
487713,28,MAP3K20,5.695588,4.223149,1.2294742969417661e-08,5.09734188872547e-07
487714,28,Ddx3x,5.6929317,2.8360293,1.2487632476133003e-08,5.165015304201995e-07
487715,28,RPL36,5.687642,3.9270694,1.2880534050599424e-08,5.302334265321223e-07
487716,28,STK3,5.6766253,3.3643196,1.373780124493075e-08,5.615406879764769e-07
487717,28,ENSHGLG00000000734,5.6758356,3.552304,1.3801310991624846e-08,5.628155229441767e-07
487718,28,ISM1,5.665424,3.915334,1.4666156404602233e-08,5.96686405311539e-07
487719,28,ITPR1,5.655807,2.1766791,1.5511568419280166e-08,6.281463741509896e-07
487720,28,CCND3,5.65235,3.749908,1.5826908540346342e-08,6.386124704206837e-07
487721,28,ZFP36L1,5.627746,4.902839,1.8257972033493603e-08,7.308645218832738e-07
487722,28,KDM6A,5.625078,1.9198016,1.8542402245384688e-08,7.405478217864302e-07
487723,28,CREBBP,5.6197596,2.4487598,1.9122313942024613e-08,7.619607612642438e-07
487724,28,PHACTR4,5.6159625,3.139263,1.954709236868293e-08,7.753383130202183e-07
487725,28,CDK19,5.5965734,2.165691,2.1862977847233593e-08,8.632653815280693e-07
487726,28,MXI1,5.580428,2.6021645,2.3992716259664578e-08,9.40957586102566e-07
487727,28,COL4A1,5.5592184,4.8814034,2.709857391566564e-08,1.0603763316707546e-06
487728,28,NR3C1,5.546248,2.3368866,2.9186496464234386e-08,1.1361871142439566e-06
487729,28,COX2,5.5337787,4.3141813,3.134040612607694e-08,1.212734426385284e-06
487730,28,ETV6,5.529976,2.6716766,3.202747321389861e-08,1.2365729292097928e-06
487731,28,CCDC152,5.500728,4.115719,3.7822653398791204e-08,1.4474854145783545e-06
487732,28,TBXAS1,5.4988728,5.7499094,3.8222732631716065e-08,1.4595886914826137e-06
487733,28,RIN2,5.486899,3.1772182,4.090507675755125e-08,1.5551967283389518e-06
487734,28,RPS6,5.4809237,6.321782,4.231106572453415e-08,1.6016577988289415e-06
487735,28,PIK3CB,5.467971,2.3401916,4.5521688240380514e-08,1.7157341067743416e-06
487736,28,ATP10A,5.459247,3.4221756,4.7815794592288434e-08,1.7944319638696518e-06
487737,28,SS18,5.4498205,2.3305342,5.042070825367561e-08,1.8881199845618353e-06
487738,28,PARVB,5.442024,5.1054,5.267846009132457e-08,1.968433531266598e-06
487739,28,ENSHGLG00000016268,5.417507,4.657072,6.043579116831772e-08,2.2438559309465172e-06
487740,28,RAC1,5.416781,3.1957731,6.068160295776456e-08,2.248188834688413e-06
487741,28,VAV3,5.4099874,2.823182,6.30291349500577e-08,2.3268392716922946e-06
487742,28,PRKCH,5.4063864,5.5340567,6.430902844873292e-08,2.367469582194051e-06
487743,28,PARD3,5.3970633,1.779564,6.774048740106396e-08,2.488533981254698e-06
487744,28,RAB1A,5.394972,3.0319085,6.853435247131723e-08,2.5123972201748356e-06
487745,28,ITGB5,5.3766656,4.027994,7.587784630775159e-08,2.7699390728655734e-06
487746,28,CHN2,5.364289,2.2120178,8.126873092703576e-08,2.951582139766216e-06
487747,28,CAPZB,5.3640814,2.6774502,8.136216775327535e-08,2.951582139766216e-06
487748,28,SGPL1,5.360451,2.878988,8.30142509824305e-08,3.0052539550042875e-06
487749,28,PAWR,5.358694,3.1146035,8.382569352261059e-08,3.028333612674727e-06
487750,28,ST8SIA4,5.357622,2.507885,8.432430478573141e-08,3.039082720393708e-06
487751,28,ND2,5.3573055,5.0330467,8.447229292313527e-08,3.039082720393708e-06
487752,28,RPL23,5.3519006,4.3319106,8.703521988158627e-08,3.1248335748413643e-06
487753,28,SLCO2B1,5.348599,6.649142,8.863771972977654e-08,3.169299001344145e-06
487754,28,RAB3GAP1,5.3410335,2.094451,9.241822800070927e-08,3.297702057738423e-06
487755,28,TBC1D4,5.336441,2.101848,9.478866424540453e-08,3.375368119642595e-06
487756,28,KIF13A,5.3330183,2.0270798,9.65935093596116e-08,3.4326179152630955e-06
487757,28,ITGA1,5.321293,3.7490737,1.0303247247062441e-07,3.6434249906175196e-06
